Latitude	Longitude	B02	B03	B04	B05	B06	B08	B11	B12	clase
4.913921675412915	-73.86404837430524	0.0158	0.0221	0.0212	0.0427	0.1033	0.1129	0.0911	0.0524	vegetacion
4.913920297841345	-73.86324003295611	0.0128	0.0178	0.0164	0.0366	0.0998	0.1407	0.0809	0.0427	vegetacion
4.913918919290358	-73.86243169183646	0.0308	0.043	0.0448	0.0629	0.1231	0.1621	0.1344	0.0863	vegetacion
4.9139175397599555	-73.8616233509464	0.0151	0.0209	0.0212	0.0404	0.0921	0.1153	0.0948	0.0548	vegetacion
4.913916159250137	-73.86081501028615	0.0148	0.0221	0.0229	0.0436	0.101	0.1202	0.0994	0.0574	vegetacion
4.9139147777609065	-73.86000666985584	0.0218	0.0314	0.0295	0.0562	0.1355	0.1192	0.1378	0.0809	vegetacion
4.913913395292263	-73.85919832965561	0.0461	0.0697	0.0766	0.1114	0.1687	0.2109	0.254	0.1662	vegetacion
4.913912011844208	-73.85838998968568	0.0391	0.0638	0.0655	0.1027	0.1671	0.1982	0.2196	0.1376	vegetacion
4.913910627416747	-73.85758164994617	0.0321	0.0491	0.0549	0.0849	0.1312	0.1738	0.1967	0.1266	vegetacion
4.913909242009876	-73.85677331043726	0.0602	0.091	0.1085	0.1389	0.1934	0.2033	0.2494	0.1806	vegetacion
4.9139078556236	-73.85596497115911	0.0683	0.0989	0.1207	0.1473	0.1997	0.328	0.2564	0.1923	vegetacion
4.913906468257919	-73.85515663211189	0.0659	0.0864	0.0963	0.1171	0.1662	0.1797	0.2183	0.1651	vegetacion
4.913905079912833	-73.85434829329576	0.1212	0.1406	0.1496	0.1623	0.182	0.1973	0.2185	0.1971	vegetacion
4.913903690588347	-73.85353995471087	0.0989	0.1208	0.1304	0.1475	0.1756	0.1976	0.2295	0.1897	vegetacion
4.91390230028446	-73.8527316163574	0.0563	0.0895	0.0884	0.1376	0.2618	0.3603	0.2735	0.1744	vegetacion
4.913122466567134	-73.86889978863918	0.0474	0.0674	0.0917	0.1127	0.1434	0.1498	0.1979	0.1562	vegetacion
4.913121095098557	-73.86809144688918	0.0463	0.0631	0.0841	0.1062	0.1392	0.159	0.1735	0.1372	vegetacion
4.913119722650715	-73.86728310536768	0.0225	0.0321	0.0355	0.0597	0.115	0.1303	0.123	0.0807	vegetacion
4.913118349223612	-73.8664747640748	0.0282	0.0397	0.0487	0.0725	0.118	0.1306	0.1449	0.1038	vegetacion
4.913116974817247	-73.86566642301072	0.0196	0.0269	0.031	0.0513	0.1051	0.1204	0.1152	0.0719	vegetacion
4.913115599431624	-73.8648580821756	0.0187	0.0252	0.0266	0.0477	0.1082	0.1542	0.1079	0.0634	vegetacion
4.91311422306674	-73.86404974156962	0.0154	0.0208	0.0197	0.0429	0.1132	0.1442	0.0906	0.0485	vegetacion
4.913112845722601	-73.86324140119294	0.0122	0.0168	0.0139	0.0339	0.1078	0.1501	0.0768	0.0387	vegetacion
4.913111467399206	-73.86243306104569	0.0199	0.0291	0.0274	0.0514	0.1168	0.141	0.1162	0.0698	vegetacion
4.913110088096556	-73.86162472112808	0.0192	0.0271	0.0225	0.0471	0.1203	0.1731	0.1102	0.0635	vegetacion
4.913108707814655	-73.86081638144024	0.0453	0.0697	0.0731	0.1095	0.1866	0.1328	0.2334	0.1535	vegetacion
4.913107326553499	-73.86000804198234	0.0252	0.0405	0.0353	0.0654	0.1514	0.2763	0.1495	0.0882	vegetacion
4.913105944313096	-73.85919970275458	0.0369	0.056	0.052	0.0864	0.1658	0.1738	0.1734	0.1083	vegetacion
4.913104561093445	-73.85839136375705	0.0452	0.0639	0.0647	0.0951	0.1571	0.1739	0.2007	0.1321	vegetacion
4.913103176894545	-73.85758302498996	0.0399	0.057	0.06	0.0874	0.1646	0.1816	0.1893	0.1267	vegetacion
4.913101791716399	-73.85677468645349	0.0626	0.0979	0.1179	0.1534	0.2068	0.1409	0.2718	0.2018	vegetacion
4.913100405559009	-73.85596634814776	0.0866	0.1431	0.1971	0.2293	0.2618	0.2736	0.3831	0.3118	vegetacion
4.913099018422375	-73.85515801007296	0.0869	0.1284	0.1572	0.1957	0.2407	0.274	0.3429	0.2582	vegetacion
4.913097630306499	-73.85434967222923	0.0515	0.0719	0.0828	0.1145	0.1738	0.2425	0.2616	0.1883	vegetacion
4.913096241211383	-73.85354133461676	0.0421	0.066	0.0701	0.1044	0.1898	0.1542	0.2239	0.1415	vegetacion
4.9130948511370285	-73.8527329972357	0.0461	0.0725	0.0789	0.1202	0.1873	0.2353	0.2646	0.1675	vegetacion
4.912315012839891	-73.86890114984249	0.0397	0.0623	0.0757	0.1044	0.1506	0.2003	0.1913	0.1438	vegetacion
4.912313641597775	-73.86809280906476	0.044	0.0626	0.0812	0.108	0.1438	0.1449	0.1755	0.1389	vegetacion
4.912312269376555	-73.86728446851554	0.0557	0.0783	0.1043	0.1325	0.1631	0.1578	0.2144	0.1694	vegetacion
4.912310896176235	-73.86647612819492	0.0299	0.0451	0.0552	0.0808	0.1292	0.1526	0.169	0.1198	vegetacion
4.912309521996816	-73.86566778810312	0.0363	0.0559	0.0588	0.0946	0.1711	0.1562	0.2105	0.1397	vegetacion
4.912308146838298	-73.8648594482403	0.0148	0.0216	0.0203	0.0428	0.1123	0.139	0.0904	0.0494	vegetacion
4.912306770700685	-73.86405110860657	0.0127	0.0186	0.0171	0.0379	0.1042	0.1578	0.0807	0.0425	vegetacion
4.912305393583974	-73.86324276920216	0.0124	0.018	0.0167	0.0361	0.1023	0.1456	0.0795	0.0427	vegetacion
4.912304015488171	-73.86243443002719	0.0166	0.0244	0.0251	0.0461	0.1079	0.125	0.1097	0.0654	vegetacion
4.912302636413276	-73.86162609108185	0.022	0.0327	0.0363	0.0591	0.1148	0.1399	0.1413	0.093	vegetacion
4.91230125635929	-73.86081775236627	0.0348	0.0502	0.0487	0.0785	0.1478	0.1346	0.159	0.1029	vegetacion
4.912299875326214	-73.86000941388065	0.0474	0.0718	0.0687	0.1046	0.1874	0.1851	0.1878	0.1242	vegetacion
4.912298493314047	-73.85920107562512	0.047	0.0651	0.0599	0.0936	0.1949	0.2534	0.1822	0.1147	vegetacion
4.912297110322795	-73.85839273759987	0.031	0.0453	0.0442	0.0754	0.1634	0.1955	0.182	0.1093	vegetacion
4.9122957263524585	-73.85758439980505	0.054	0.0768	0.0914	0.1185	0.1802	0.1893	0.2454	0.1735	vegetacion
4.912294341403036	-73.85677606224083	0.1043	0.1544	0.1988	0.2338	0.2711	0.3358	0.3557	0.2876	vegetacion
4.912292955474531	-73.85596772490736	0.0872	0.1428	0.1974	0.2267	0.2544	0.2405	0.3667	0.2943	vegetacion
4.912291568566945	-73.8551593878048	0.0628	0.0973	0.1127	0.1536	0.2118	0.2465	0.3159	0.2186	vegetacion
4.912290180680279	-73.85435105093336	0.0781	0.1098	0.1244	0.1575	0.2174	0.2738	0.2872	0.2162	vegetacion
4.912288791814534	-73.85354271429314	0.0577	0.0934	0.0994	0.1533	0.2387	0.253	0.3115	0.2015	vegetacion
4.911506188077115	-73.86809417101374	0.0493	0.0789	0.0839	0.1305	0.2078	0.1551	0.2783	0.1825	vegetacion
4.911504816082516	-73.86728583143662	0.0621	0.0958	0.102	0.151	0.2334	0.1862	0.2964	0.2056	vegetacion
4.91150344310898	-73.86647749208812	0.0391	0.0681	0.0627	0.1134	0.2124	0.1489	0.2436	0.1481	vegetacion
4.911502069156504	-73.86566915296844	0.0533	0.0868	0.0888	0.1416	0.2424	0.3069	0.2847	0.1791	vegetacion
4.9115006942250945	-73.8648608140777	0.0145	0.022	0.0213	0.0415	0.1102	0.2937	0.0939	0.0534	vegetacion
4.911499318314749	-73.86405247541612	0.0252	0.0383	0.0406	0.0668	0.1298	0.1156	0.1522	0.0961	vegetacion
4.911497941425469	-73.8632441369838	0.0528	0.076	0.0766	0.1115	0.1806	0.1215	0.2165	0.1468	vegetacion
4.911496563557257	-73.86243579878094	0.0321	0.0575	0.046	0.0944	0.2197	0.1579	0.1879	0.1077	vegetacion
4.911495184710115	-73.8616274608077	0.0273	0.0433	0.0414	0.0772	0.1645	0.237	0.1722	0.1023	vegetacion
4.911493804884043	-73.86081912306423	0.0257	0.0369	0.0349	0.059	0.136	0.2363	0.1434	0.0858	vegetacion
4.911492424079043	-73.86001078555071	0.0429	0.0642	0.0678	0.0999	0.1695	0.1719	0.2159	0.142	vegetacion
4.911491042295117	-73.85920244826728	0.0296	0.0433	0.0475	0.0734	0.1319	0.1772	0.1585	0.1014	vegetacion
4.911489659532265	-73.85839411121414	0.0211	0.0306	0.029	0.053	0.1328	0.2217	0.127	0.073	vegetacion
4.9114882757904885	-73.85758577439142	0.0604	0.0889	0.1043	0.1391	0.2034	0.2897	0.2887	0.1973	vegetacion
4.911486891069789	-73.8567774377993	0.0578	0.0826	0.0989	0.1294	0.1825	0.1815	0.265	0.1952	vegetacion
4.91148550537017	-73.85596910143792	0.0854	0.1466	0.2001	0.2311	0.257	0.2633	0.358	0.2858	vegetacion
4.9114841186916305	-73.85516076530747	0.0636	0.096	0.1124	0.1428	0.1955	0.1631	0.251	0.187	vegetacion
4.911482731034173	-73.85435242940811	0.0618	0.0912	0.103	0.1466	0.2164	0.2877	0.3178	0.2186	vegetacion
4.911481342397797	-73.85354409373998	0.0568	0.0827	0.0966	0.1361	0.19	0.3183	0.3175	0.2183	vegetacion
4.910697362768609	-73.86728719413091	0.0579	0.0891	0.1055	0.1483	0.2254	0.2765	0.2814	0.1994	vegetacion
4.910695990021855	-73.86647885575437	0.0475	0.078	0.0819	0.1285	0.2346	0.2508	0.2479	0.162	vegetacion
4.910694616296324	-73.86567051760663	0.0513	0.0842	0.0832	0.1346	0.2384	0.3032	0.2761	0.1773	vegetacion
4.910693241592018	-73.86486217968786	0.0365	0.0556	0.056	0.0885	0.1605	0.1463	0.1764	0.1108	vegetacion
4.910691865908939	-73.86405384199821	0.0645	0.0939	0.0902	0.1321	0.238	0.1535	0.2441	0.1637	vegetacion
4.910690489247089	-73.86324550453786	0.0579	0.0924	0.0946	0.1481	0.2542	0.2503	0.2923	0.1872	vegetacion
4.91068911160647	-73.86243716730694	0.0404	0.0638	0.0693	0.1039	0.175	0.2826	0.238	0.1535	vegetacion
4.910687732987078	-73.86162883030565	0.0342	0.0537	0.0573	0.089	0.1605	0.2034	0.2214	0.1422	vegetacion
4.910686353388923	-73.86082049353412	0.0253	0.035	0.032	0.0561	0.1315	0.1922	0.1432	0.083	vegetacion
4.910684972811998	-73.86001215699254	0.0409	0.0606	0.063	0.0936	0.1659	0.182	0.1996	0.1264	vegetacion
4.9106835912563085	-73.85920382068106	0.022	0.0325	0.0291	0.0559	0.1373	0.1708	0.1286	0.0719	vegetacion
4.910682208721856	-73.85839548459984	0.0231	0.0327	0.03	0.0564	0.1332	0.1613	0.1421	0.0849	vegetacion
4.910680825208641	-73.85758714874908	0.0442	0.0655	0.0728	0.1031	0.1738	0.2177	0.2202	0.1502	vegetacion
4.910679440716666	-73.85677881312887	0.066	0.0948	0.1123	0.1456	0.2071	0.2297	0.2612	0.1864	vegetacion
4.91067805524593	-73.85597047773945	0.0837	0.1342	0.1768	0.2052	0.2379	0.1901	0.3177	0.2463	vegetacion
4.910676668796438	-73.85516214258092	0.051	0.0744	0.0884	0.1212	0.18	0.267	0.2504	0.1751	vegetacion
4.910675281368186	-73.8543538076535	0.0685	0.0968	0.1129	0.1519	0.2073	0.2362	0.3253	0.2347	vegetacion
4.9106738929611815	-73.8535454729573	0.0649	0.0977	0.101	0.1484	0.2455	0.2151	0.3064	0.2056	vegetacion
4.90988990943483	-73.86728855659844	0.0529	0.0717	0.089	0.1154	0.1518	0.205	0.2271	0.1604	vegetacion
4.909888536914859	-73.8664802191937	0.0484	0.0736	0.0796	0.1249	0.2073	0.306	0.2739	0.1822	vegetacion
4.909887163416272	-73.86567188201775	0.0964	0.1342	0.1505	0.1956	0.259	0.3185	0.3226	0.2348	vegetacion
4.909885788939072	-73.86486354507076	0.0613	0.101	0.1082	0.1693	0.2587	0.2102	0.2928	0.1848	vegetacion
4.909884413483261	-73.8640552083529	0.0712	0.1069	0.1283	0.1766	0.2474	0.317	0.3368	0.224	vegetacion
4.909883037048838	-73.86324687186432	0.0598	0.0966	0.1045	0.1588	0.2625	0.3399	0.2982	0.1862	vegetacion
4.909881659635809	-73.8624385356052	0.0525	0.0801	0.0927	0.1319	0.1946	0.2749	0.2907	0.1941	vegetacion
4.90988028124417	-73.86163019957567	0.0423	0.0639	0.0722	0.1039	0.1595	0.2364	0.231	0.1513	vegetacion
4.9098789018739275	-73.86082186377594	0.0263	0.0374	0.033	0.0596	0.1388	0.1834	0.1466	0.0822	vegetacion
4.909877521525079	-73.86001352820614	0.0285	0.038	0.0328	0.0578	0.1302	0.1753	0.1445	0.0876	vegetacion
4.9098761401976265	-73.85920519286644	0.0357	0.0515	0.055	0.0849	0.1604	0.1787	0.2061	0.1391	vegetacion
4.909874757891574	-73.858396857757	0.0528	0.0761	0.0917	0.114	0.164	0.1958	0.2365	0.1721	vegetacion
4.909873374606919	-73.857588522878	0.0353	0.051	0.0516	0.0848	0.1609	0.2159	0.2046	0.1278	vegetacion
4.9098719903436665	-73.85678018822958	0.0515	0.0716	0.0835	0.1105	0.154	0.2267	0.2581	0.1884	vegetacion
4.909870605101815	-73.85597185381192	0.0718	0.0965	0.1147	0.1493	0.2254	0.225	0.2589	0.1815	vegetacion
4.909869218881365	-73.85516351962518	0.0425	0.0655	0.0668	0.108	0.1987	0.189	0.2107	0.134	vegetacion
4.909867831682324	-73.8543551856695	0.045	0.0674	0.0784	0.1102	0.1671	0.1869	0.2382	0.1668	vegetacion
4.909866443504687	-73.85354685194508	0.0505	0.0721	0.0832	0.115	0.1696	0.3259	0.2693	0.1851	vegetacion
4.909081083787994	-73.86648158240608	0.043	0.0685	0.0769	0.1155	0.176	0.2199	0.2579	0.1668	vegetacion
4.909079710516351	-73.86567324620177	0.1324	0.1804	0.2031	0.2399	0.2881	0.2957	0.3474	0.2701	vegetacion
4.909078336266256	-73.8648649102264	0.0691	0.1004	0.1073	0.1615	0.2409	0.3191	0.2788	0.1927	vegetacion
4.9090769610377105	-73.86405657448016	0.0568	0.0868	0.0855	0.1372	0.2519	0.288	0.2659	0.1661	vegetacion
4.909075584830718	-73.86324823896321	0.0398	0.0707	0.0659	0.113	0.2423	0.3295	0.2501	0.146	vegetacion
4.909074207645278	-73.8624399036757	0.0533	0.0782	0.0998	0.1324	0.1778	0.2649	0.2706	0.1825	vegetacion
4.909072829481391	-73.86163156861781	0.03	0.0427	0.0464	0.0703	0.1303	0.2144	0.163	0.1013	vegetacion
4.909071450339061	-73.8608232337897	0.0246	0.0348	0.0255	0.053	0.1456	0.137	0.1296	0.0683	vegetacion
4.909070070218288	-73.86001489919151	0.0397	0.0505	0.043	0.0678	0.1444	0.1679	0.1448	0.0851	vegetacion
4.9090686891190725	-73.85920656482342	0.037	0.0561	0.0658	0.1026	0.1669	0.2049	0.2395	0.1627	vegetacion
4.909067307041417	-73.85839823068561	0.0549	0.0849	0.0981	0.1346	0.1875	0.1756	0.2774	0.2097	vegetacion
4.909065923985323	-73.85758989677821	0.0562	0.0844	0.0998	0.1346	0.1892	0.18	0.286	0.2051	vegetacion
4.909064539950792	-73.8567815631014	0.0901	0.1337	0.1614	0.1889	0.2217	0.1677	0.3444	0.27	vegetacion
4.909063154937823	-73.85597322965536	0.0885	0.1225	0.1294	0.1718	0.2637	0.1914	0.2948	0.2105	vegetacion
4.90906176894642	-73.85516489644023	0.0771	0.106	0.1213	0.163	0.2435	0.2812	0.2703	0.1964	vegetacion
4.909060381976586	-73.85435656345618	0.038	0.0557	0.0641	0.0866	0.1465	0.1726	0.1943	0.1325	vegetacion
4.9090589940283165	-73.85354823070337	0.0294	0.0424	0.0394	0.0697	0.1467	0.2133	0.1743	0.1057	vegetacion
4.908273630641268	-73.86648294539152	0.0538	0.076	0.0849	0.1189	0.1778	0.1397	0.229	0.1618	vegetacion
4.908272257596568	-73.86567461015868	0.098	0.1394	0.1691	0.2069	0.2557	0.3265	0.3574	0.2566	vegetacion
4.908270883573578	-73.86486627515478	0.0411	0.0671	0.0703	0.1148	0.211	0.2848	0.2524	0.1595	vegetacion
4.908269508572299	-73.86405794038001	0.051	0.0779	0.0955	0.1288	0.1891	0.3044	0.2713	0.1821	vegetacion
4.908268132592733	-73.86324960583453	0.0371	0.058	0.063	0.0942	0.1687	0.2646	0.1963	0.1237	vegetacion
4.908266755634883	-73.86244127151848	0.057	0.0819	0.092	0.114	0.1679	0.1414	0.2497	0.1764	vegetacion
4.908265377698748	-73.86163293743205	0.1368	0.2123	0.2702	0.3105	0.3383	0.2959	0.4466	0.3737	vegetacion
4.908263998784331	-73.86082460357538	0.0616	0.0758	0.0831	0.1068	0.1573	0.2891	0.2569	0.1865	vegetacion
4.908262618891631	-73.86001626994864	0.0409	0.0554	0.0595	0.0861	0.152	0.1837	0.1869	0.1231	vegetacion
4.908261238020652	-73.85920793655202	0.0287	0.041	0.0363	0.065	0.1475	0.1716	0.1423	0.083	vegetacion
4.9082598561713935	-73.85839960338566	0.0231	0.0323	0.0315	0.0567	0.1256	0.1422	0.1383	0.0794	vegetacion
4.908258473343859	-73.85759127044972	0.0776	0.1131	0.1374	0.1682	0.2106	0.2101	0.2962	0.2294	vegetacion
4.907464804656923	-73.8656759738885	0.0503	0.0811	0.0905	0.1322	0.2001	0.2405	0.2539	0.1836	vegetacion
4.9074634308610365	-73.8648676398559	0.0319	0.0487	0.0541	0.0839	0.1579	0.1868	0.1856	0.1188	vegetacion
4.907462056087024	-73.86405930605244	0.0373	0.0567	0.067	0.0976	0.1539	0.1929	0.1907	0.1254	vegetacion
4.907460680334885	-73.86325097247824	0.0409	0.0613	0.0681	0.0942	0.1548	0.1652	0.1951	0.1323	vegetacion
4.907459303604623	-73.8624426391335	0.0505	0.0695	0.0783	0.1077	0.1702	0.234	0.2491	0.1778	vegetacion
4.981716644896417	-73.84614744588916	0.0375	0.0524	0.0602	0.0915	0.1332	0.1597	0.2116	0.134	vegetacion
4.981715226373075	-73.8453390273664	0.0217	0.035	0.0271	0.0602	0.1259	0.1757	0.1174	0.0651	vegetacion
4.981713806856764	-73.84453060907684	0.0161	0.0329	0.0173	0.0578	0.1439	0.2158	0.1025	0.0509	vegetacion
4.981712386347484	-73.84372219102059	0.0234	0.0402	0.0298	0.0711	0.1553	0.1554	0.1234	0.0681	vegetacion
4.981710964845236	-73.84291377319782	0.027	0.0423	0.0362	0.0744	0.1496	0.1931	0.1481	0.0889	vegetacion
4.9809091992736025	-73.84614885395432	0.0245	0.0516	0.0289	0.0919	0.2188	0.1931	0.1814	0.0945	vegetacion
4.980907780981295	-73.84534043641757	0.0231	0.0454	0.0267	0.0811	0.1952	0.198	0.152	0.079	vegetacion
4.980906361696178	-73.844532019114	0.0216	0.0413	0.0257	0.0743	0.168	0.1094	0.1281	0.067	vegetacion
4.980904941418254	-73.84372360204372	0.0228	0.043	0.0276	0.0767	0.1768	0.2271	0.1361	0.0737	vegetacion
4.980903520147526	-73.84291518520695	0.024	0.04	0.0296	0.0704	0.1515	0.1598	0.1309	0.0734	vegetacion
4.98090209788399	-73.84210676860381	0.0226	0.0365	0.0259	0.0655	0.149	0.1849	0.1187	0.0656	vegetacion
4.980103170699253	-73.8469586785723	0.0224	0.0427	0.0259	0.0752	0.1808	0.2123	0.1464	0.077	vegetacion
4.980101753630627	-73.8461502617884	0.0237	0.0464	0.0279	0.0828	0.1878	0.2992	0.1607	0.0854	vegetacion
4.98010033556935	-73.84534184523748	0.0241	0.0463	0.0278	0.0812	0.1887	0.2183	0.1576	0.0845	vegetacion
4.980098916515429	-73.84453342891972	0.0247	0.0413	0.0293	0.0717	0.1603	0.2258	0.138	0.0764	vegetacion
4.9800974964688605	-73.84372501283528	0.025	0.0459	0.0289	0.0798	0.1881	0.204	0.1527	0.0822	vegetacion
4.980096075429649	-73.84291659698432	0.0235	0.0346	0.0287	0.0597	0.1382	0.2548	0.1208	0.0701	vegetacion
4.980094653397795	-73.84210818136702	0.0151	0.0218	0.0169	0.0423	0.1156	0.1604	0.0825	0.043	vegetacion
4.979297140650511	-73.84776850122067	0.0207	0.0378	0.0235	0.0662	0.1696	0.204	0.1163	0.0571	vegetacion
4.979295724805243	-73.84696008518961	0.0214	0.0374	0.0226	0.067	0.169	0.2088	0.1169	0.0573	vegetacion
4.979294307967485	-73.84615166939136	0.0262	0.0424	0.0266	0.0704	0.1745	0.1927	0.1239	0.0651	vegetacion
4.979292890137242	-73.84534325382612	0.0306	0.0449	0.0365	0.0743	0.1568	0.2496	0.1591	0.0926	vegetacion
4.9792914713145136	-73.84453483849403	0.028	0.0426	0.0339	0.0715	0.1549	0.178	0.1537	0.0933	vegetacion
4.979290051499301	-73.84372642339525	0.0385	0.0514	0.0502	0.0828	0.1469	0.2473	0.174	0.1161	vegetacion
4.979288630691607	-73.84291800852996	0.0245	0.0372	0.0328	0.0682	0.1486	0.1531	0.1435	0.0807	vegetacion
4.979287208891431	-73.84210959389833	0.0277	0.0422	0.0382	0.0748	0.1526	0.1588	0.1579	0.0912	vegetacion
4.978491109127869	-73.84857832189977	0.035	0.0562	0.045	0.0935	0.1892	0.2496	0.1624	0.0942	vegetacion
4.978489694505638	-73.84776990662154	0.0229	0.0386	0.0241	0.0662	0.1621	0.1989	0.1177	0.0589	vegetacion
4.978488278891076	-73.84696149157597	0.0227	0.0406	0.0233	0.0721	0.1896	0.2238	0.1229	0.0585	vegetacion
4.978486862284188	-73.84615307676324	0.0278	0.0433	0.0295	0.0723	0.1609	0.1874	0.13	0.0691	vegetacion
4.978485444684977	-73.84534466218349	0.0275	0.0488	0.0318	0.0835	0.1953	0.2464	0.172	0.0932	vegetacion
4.978484026093442	-73.84453624783691	0.0263	0.0389	0.0381	0.0692	0.1404	0.1517	0.139	0.086	vegetacion
4.9784826065095835	-73.84372783372363	0.0256	0.0398	0.0328	0.0719	0.1585	0.2012	0.1416	0.0823	vegetacion
4.978481185933407	-73.84291941984385	0.0229	0.0318	0.0318	0.0593	0.1176	0.16	0.13	0.0746	vegetacion
4.978479764364908	-73.84211100619771	0.0215	0.0298	0.0303	0.0562	0.1208	0.1615	0.1163	0.0672	vegetacion
4.977685076131815	-73.84938814060988	0.046	0.0719	0.0825	0.1263	0.1746	0.203	0.2974	0.1886	vegetacion
4.977683662732296	-73.8485797260845	0.026	0.0442	0.0356	0.0778	0.1643	0.2002	0.1554	0.0838	vegetacion
4.977682248340608	-73.8477713117916	0.0246	0.0375	0.0268	0.0612	0.1411	0.213	0.1159	0.0656	vegetacion
4.9776808329567555	-73.8469628977314	0.0287	0.0432	0.0351	0.0726	0.1572	0.1783	0.1453	0.0857	vegetacion
4.977679416580737	-73.84615448390402	0.0275	0.0412	0.0383	0.0699	0.1547	0.1714	0.144	0.0878	vegetacion
4.977677999212555	-73.84534607030962	0.0264	0.0385	0.0352	0.0681	0.1505	0.1727	0.1591	0.0955	vegetacion
4.977676580852213	-73.84453765694838	0.0248	0.0379	0.0323	0.0663	0.1492	0.1941	0.1447	0.0848	vegetacion
4.977675161499709	-73.84372924382045	0.0221	0.0372	0.0253	0.0665	0.1563	0.1886	0.1198	0.0646	vegetacion
4.977673741155047	-73.842920830926	0.0272	0.0427	0.037	0.0756	0.1502	0.1809	0.1486	0.0884	vegetacion
4.977672319818229	-73.8421124182652	0.0305	0.0444	0.0396	0.0724	0.1557	0.198	0.1408	0.0811	vegetacion
4.976877629485709	-73.84938954357882	0.0451	0.0726	0.0787	0.1248	0.1853	0.1896	0.2818	0.1761	vegetacion
4.976876216316572	-73.84858113003862	0.0309	0.05	0.0392	0.0858	0.1832	0.2456	0.1611	0.0879	vegetacion
4.9768748021554305	-73.84777271673093	0.027	0.0412	0.0321	0.0716	0.1524	0.2105	0.1401	0.0798	vegetacion
4.976873387002283	-73.8469643036559	0.0231	0.0338	0.0313	0.0594	0.132	0.1849	0.1202	0.0695	vegetacion
4.976871970857133	-73.8461558908137	0.0233	0.0354	0.0272	0.0625	0.1622	0.2225	0.1313	0.0723	vegetacion
4.9768705537199835	-73.84534747820449	0.0338	0.0473	0.0534	0.0822	0.1429	0.171	0.2148	0.137	vegetacion
4.9768691355908325	-73.84453906582841	0.0435	0.06	0.0747	0.1048	0.1515	0.1808	0.2687	0.1807	vegetacion
4.976867716469683	-73.84373065368568	0.0278	0.0421	0.039	0.0756	0.155	0.1954	0.1696	0.1043	vegetacion
4.976866296356537	-73.8429222417764	0.0249	0.0394	0.0313	0.069	0.1526	0.1884	0.1327	0.0762	vegetacion
4.976864875251395	-73.84211383010079	0.0268	0.0396	0.0316	0.0687	0.1587	0.1869	0.1424	0.0819	vegetacion
4.976071594766362	-73.85019935910479	0.0465	0.0717	0.0828	0.1217	0.177	0.215	0.2833	0.1817	vegetacion
4.976070182819454	-73.8493909463173	0.0187	0.0276	0.0198	0.0463	0.1215	0.236	0.0954	0.0512	vegetacion
4.976068769880699	-73.84858253376214	0.0201	0.0288	0.0213	0.0496	0.1365	0.1488	0.0991	0.0544	vegetacion
4.976067355950103	-73.84777412143947	0.0234	0.0357	0.0291	0.0633	0.1518	0.2078	0.1367	0.0787	vegetacion
4.976065941027662	-73.84696570934946	0.0313	0.0442	0.0456	0.0773	0.1442	0.1585	0.1942	0.1189	vegetacion
4.976064525113381	-73.84615729749228	0.0433	0.0605	0.0742	0.1046	0.1501	0.1823	0.2769	0.1819	vegetacion
4.976063108207262	-73.84534888586809	0.0435	0.0611	0.0767	0.1067	0.1507	0.1753	0.2754	0.1832	vegetacion
4.976061690309302	-73.84454047447704	0.0408	0.058	0.0702	0.1023	0.1559	0.1924	0.2558	0.1663	vegetacion
4.976060271419506	-73.84373206331932	0.0405	0.0565	0.0673	0.101	0.1533	0.2019	0.2543	0.1606	vegetacion
4.976058851537875	-73.84292365239507	0.0461	0.0616	0.0751	0.1054	0.1518	0.1726	0.2706	0.1831	vegetacion
4.976057430664408	-73.84211524170446	0.0532	0.0714	0.0918	0.1229	0.1593	0.1845	0.3098	0.2153	vegetacion
4.975265558574748	-73.85100917266278	0.0415	0.0686	0.0696	0.1148	0.1892	0.2868	0.2458	0.1489	vegetacion
4.975264147849744	-73.85020076062797	0.0357	0.0567	0.0557	0.0955	0.1677	0.2004	0.2015	0.1226	vegetacion
4.975262736133057	-73.84939234882535	0.0251	0.0366	0.0288	0.061	0.1585	0.1731	0.1221	0.0674	vegetacion
4.975261323424686	-73.84858393725504	0.0259	0.0379	0.0379	0.0675	0.1406	0.1963	0.1503	0.0923	vegetacion
4.975259909724633	-73.84777552591724	0.027	0.0398	0.0367	0.0713	0.1529	0.1693	0.1665	0.0988	vegetacion
4.975258495032898	-73.8469671148121	0.0468	0.0625	0.0782	0.1066	0.1477	0.2035	0.2838	0.1875	vegetacion
4.975257079349484	-73.84615870393978	0.0521	0.0729	0.0947	0.1264	0.1638	0.1926	0.3161	0.2097	vegetacion
4.975255662674394	-73.84535029330044	0.0527	0.0761	0.098	0.1342	0.1771	0.2135	0.3226	0.2157	vegetacion
4.975254245007625	-73.84454188289426	0.0402	0.056	0.0663	0.0973	0.1523	0.2076	0.2585	0.1688	vegetacion
4.975252826349182	-73.8437334727214	0.0449	0.0595	0.0729	0.1001	0.1412	0.1701	0.2682	0.1844	vegetacion
4.9752514066990665	-73.842925062782	0.0445	0.0613	0.0743	0.1051	0.1543	0.1847	0.2768	0.1808	vegetacion
4.975249986057276	-73.84211665307623	0.052	0.0742	0.0917	0.1288	0.1815	0.2166	0.3262	0.2157	vegetacion
4.974459520911352	-73.85181898425307	0.0292	0.0469	0.0416	0.079	0.1678	0.2733	0.154	0.0863	vegetacion
